LANDING_YEAR,LANDING_MONTH,PORT_NAME,SDM_60
2019,3,EMERYVILLE,0.31369048039225267
2019,3,EUREKA,0.13913825087965398
2019,3,FIELDS LANDING,0.13824800420162464
2019,3,FORT BRAGG,0.19376818412297633
2019,3,GARIBALDI (TILLAMOOK),0.05808850085332749
2019,3,GAVIOTA,0.27455154396165843
2019,3,GOLETA,0.2728226422388277
2019,3,GUADALUPE,0.2667377826667601
2019,3,HUMBOLDT,0.14881048862797774
2019,3,HUNTINGTON BEACH,0.21999658075228107
2019,3,ILWACO,0.04327779045914118
2019,3,LACONNER,NA
2019,3,LONG BEACH,0.23312229027516693
2019,3,LOS ANGELES,0.24092780983936724
2019,3,MARCONI,0.29046458647616447
2019,3,MILL CREEK,NA
2019,3,MISSION BAY,0.18223173647813085
2019,3,MONTEREY,0.2903245886040395
2019,3,MORRO BAY,0.24577231144893072
2019,3,MOSS LANDING,0.2922010872152544
2019,3,"NASELLE",0.039934106105805806
2019,3,"NATIONAL CITY",0.16862343177199363
2019,3,NEAH BAY,0.03229154716621363
2019,3,NEWPORT,0.07009601758586036
2019,3,NEWPORT BEACH,0.21578642342030901
2019,3,OCEANSIDE,0.18297649199563648
2019,3,OXNARD,0.2739559283896111
2019,3,PINOLE,0.3186201485982738
2019,3,PLAYA DEL REY,0.23312229027516693
2019,3,POINT ARENA,0.22714990903738783
2019,3,POINT LOMA,0.1837101675325526
2019,3,PORT HUENEME,0.2752601567891999
2019,3,PORT ORFORD,0.10723539567741906
2019,3,PRINCETON / HALF MOON BAY,0.31270122694954666
2019,3,REDONDO BEACH,0.2374473932383728
2019,3,RICHMOND,0.3136650818169758
2019,3,SAN DIEGO,0.18134819122982437
2019,3,SAN FRANCISCO,0.31704039109467363
2019,3,SAN PEDRO,0.23085124226457412
2019,3,SAN SIMEON,0.2529615367106098
2019,3,SANTA BARBARA,0.269013753155372
2019,3,SANTA CRUZ,0.2985280205880621
2019,3,SANTA MONICA,0.24774985196792768
2019,3,SAUSALITO,0.3019626523484893
2019,3,SEAL BEACH,0.22753286609350382
2019,3,SHELTER COVE,0.16644188199809715
2019,3,SOUTH SAN FRANCISCO,0.31559476443713513
2019,3,TACOMA,NA
2019,3,TERMINAL ISLAND,0.2308922609370264
2019,3,THE DALLES,NA
2019,3,TRINIDAD,0.1382500465303464
2019,3,VALLEJO,0.31575006747850076
2019,3,VENTURA,0.27022022768783505
2019,3,WESTPORT,0.04213944450667863
2019,3,WHIDBY ISLAND,NA
2019,3,WILLOW CREEK,0.1502014032321378
2019,3,WILMINGTON,0.23312229027516693
2019,3,WINCHESTER BAY,0.08573692750075572
2019,4,ABERDEEN,0.14722665599876583
2019,4,ALAMEDA,0.3356737939611314
2019,4,ANACORTES,NA
2019,4,ASTORIA,0.15030934424139558
2019,4,AVALON,0.22051553300735524
2019,4,AVILA,0.28880335576832294
2019,4,BELLINGHAM BAY,NA
2019,4,BERKELEY,0.332770158102115
2019,4,BIG CREEK,NA
2019,4,BLAINE,NA
2019,4,BODEGA BAY,0.20545550848171115
2019,4,BOLINAS,0.28358285840284203
2019,4,BROOKINGS,0.1456833605884692
2019,4,CATALINA ISLAND,0.2240110587040182
2019,4,CHARLESTON (COOS BAY),0.15877047531927627
2019,4,CHINOOK,0.15459125841168758
2019,4,CRESCENT CITY,0.15866759697064048
2019,4,DANA POINT,0.19884026467035978
2019,4,DILLON BEACH,0.21958720911790927
2019,4,EMERYVILLE,0.333269759653895
2019,4,EUREKA,0.18514054352734366
2019,4,FIELDS LANDING,0.18585142696505053
2019,4,FORT BRAGG,0.15665845493588484
2019,4,GARIBALDI (TILLAMOOK),0.16352264400157662
2019,4,GAVIOTA,0.31801836690997
2019,4,GOLETA,0.3237525203853697
2019,4,GUADALUPE,0.2903202263999355
2019,4,HUMBOLDT,0.1928428977756112
2019,4,HUNTINGTON BEACH,0.22018121467257032
2019,4,ILWACO,0.1570049171007815
2019,4,LACONNER,NA
2019,4,LONG BEACH,0.24724927661230878
2019,4,LOS ANGELES,0.2807877278265854
2019,4,MARCONI,0.23418081098298232
2019,4,MILL CREEK,NA
2019,4,MISSION BAY,0.1840948083003362
2019,4,MONTEREY,0.32336974441787303
2019,4,MORRO BAY,0.28683568599323434
2019,4,MOSS LANDING,0.33277896939289003
2019,4,"NASELLE",0.14371393183098427
2019,4,"NATIONAL CITY",0.20461536986132461
2019,4,NEAH BAY,0.1101598692799194
2019,4,NEWPORT,0.1309832449292853
2019,4,NEWPORT BEACH,0.21321111479610727
2019,4,OCEANSIDE,0.1864720392227173
2019,4,OXNARD,0.31668783738365713
2019,4,PINOLE,0.3294857811295625
2019,4,PLAYA DEL REY,0.24724927661230878
2019,4,POINT ARENA,0.1892822942737004
2019,4,POINT LOMA,0.18191404971026484
2019,4,PORT HUENEME,0.3153622974609507
2019,4,PORT ORFORD,0.14478146433357852
2019,4,PRINCETON / HALF MOON BAY,0.337270623019094
2019,4,REDONDO BEACH,0.2528123149071776
2019,4,RICHMOND,0.3192163485481783
2019,4,SAN DIEGO,0.18373897028405492
2019,4,SAN FRANCISCO,0.3292007655969688
2019,4,SAN PEDRO,0.2423233975274641
2019,4,SAN SIMEON,0.27853290102488937
2019,4,SANTA BARBARA,0.33695818136135736
2019,4,SANTA CRUZ,0.3447194600290106
2019,4,SANTA MONICA,0.2712803819882018
2019,4,SAUSALITO,0.2540859215154692
2019,4,SEAL BEACH,0.23635360639056435
2019,4,SHELTER COVE,0.1634861794396721
2019,4,SOUTH SAN FRANCISCO,0.3261098599395691
2019,4,TACOMA,NA
2019,4,TERMINAL ISLAND,0.24269647153800933
2019,4,THE DALLES,NA
2019,4,TRINIDAD,0.18795999486188766
2019,4,VALLEJO,0.3311278107620421
2019,4,VENTURA,0.32130743618129837
2019,4,WESTPORT,0.1482401352356343
2019,4,WHIDBY ISLAND,NA
2019,4,WILLOW CREEK,0.2092774759564135
2019,4,WILMINGTON,0.24724927661230878
2019,4,WINCHESTER BAY,0.15717532913717958
2019,5,ABERDEEN,0.3121013453454216
2019,5,ALAMEDA,0.397295846711106
2019,5,ANACORTES,NA
2019,5,ASTORIA,0.3380860383321922
2019,5,AVALON,0.24327170363551207
2019,5,AVILA,0.30184899785178404
2019,5,BELLINGHAM BAY,NA
2019,5,BERKELEY,0.39353357459748944
2019,5,BIG CREEK,NA
2019,5,BLAINE,NA
2019,5,BODEGA BAY,0.28191005445536105
2019,5,BOLINAS,0.37099491980617216
2019,5,BROOKINGS,0.12679514893018812
2019,5,CATALINA ISLAND,0.24442186454689127
2019,5,CHARLESTON (COOS BAY),0.20905245329130895
2019,5,CHINOOK,0.3289468643023563
2019,5,CRESCENT CITY,0.14118148151662818
2019,5,DANA POINT,0.2762641643656986
2019,5,DILLON BEACH,0.30328945837674604
2019,5,EMERYVILLE,0.3963928224792617
2019,5,EUREKA,0.1794408609872344
2019,5,FIELDS LANDING,0.17979915393226537
2019,5,FORT BRAGG,0.20883809810400533
2019,5,GARIBALDI (TILLAMOOK),0.3578373905751974
2019,5,GAVIOTA,0.315762234086903
2019,5,GOLETA,0.3064950200395912
2019,5,GUADALUPE,0.31366747285156255
2019,5,HUMBOLDT,0.19600658903384577
2019,5,HUNTINGTON BEACH,0.27593369954624325
2019,5,ILWACO,0.325272423612632
2019,5,LACONNER,NA
2019,5,LONG BEACH,0.25646521117589716
2019,5,LOS ANGELES,0.27585119581831397
2019,5,MARCONI,0.32573873498987765
2019,5,MILL CREEK,NA
2019,5,MISSION BAY,0.22064137484146354
2019,5,MONTEREY,0.29472594292983034
2019,5,MORRO BAY,0.27887193188672105
2019,5,MOSS LANDING,0.30442106226622234
2019,5,"NASELLE",0.3407067218065811
2019,5,"NATIONAL CITY",0.21207166314125062
2019,5,NEAH BAY,0.2741836313939383
2019,5,NEWPORT,0.2546156124043513
2019,5,NEWPORT BEACH,0.29070810391765295
2019,5,OCEANSIDE,0.24288857788328203
2019,5,OXNARD,0.3067467613729557
2019,5,PINOLE,0.39424276386887447
2019,5,PLAYA DEL REY,0.25646521117589716
2019,5,POINT ARENA,0.23448053393957072
2019,5,POINT LOMA,0.21718182892966456
2019,5,PORT HUENEME,0.3046025961007637
2019,5,PORT ORFORD,0.14751032797024072
2019,5,PRINCETON / HALF MOON BAY,0.38045659494414535
2019,5,REDONDO BEACH,0.2566947612293442
2019,5,RICHMOND,0.3908649935891124
2019,5,SAN DIEGO,0.21091034413439191
2019,5,SAN FRANCISCO,0.39494614668774164
2019,5,SAN PEDRO,0.2559793284020053
2019,5,SAN SIMEON,0.2615545290342021
2019,5,SANTA BARBARA,0.3207097128306753
2019,5,SANTA CRUZ,0.31990270760393824
2019,5,SANTA MONICA,0.2653027559571918
2019,5,SAUSALITO,0.348960322977501
2019,5,SEAL BEACH,0.2740433875257136
2019,5,SHELTER COVE,0.1755185294559679
2019,5,SOUTH SAN FRANCISCO,0.38869806329162776
2019,5,TACOMA,NA
2019,5,TERMINAL ISLAND,0.2594707250611668
2019,5,THE DALLES,NA
2019,5,TRINIDAD,0.18153543441269715
2019,5,VALLEJO,0.38868433285144066
2019,5,VENTURA,0.31582107757491124
2019,5,WESTPORT,0.321342293638736
2019,5,WHIDBY ISLAND,NA
2019,5,WILLOW CREEK,0.21149307629594238
2019,5,WILMINGTON,0.25646521117589716
2019,5,WINCHESTER BAY,0.21824931072331566
2019,6,ABERDEEN,0.2828704801322234
2019,6,ALAMEDA,0.4153887756523632
2019,6,ANACORTES,NA
2019,6,ASTORIA,0.31819881211785184
2019,6,AVALON,0.24734810670768773
2019,6,AVILA,0.3946047830732836
2019,6,BELLINGHAM BAY,NA
2019,6,BERKELEY,0.4145397768045465
2019,6,BIG CREEK,NA
2019,6,BLAINE,NA
2019,6,BODEGA BAY,0.34019935487707453
2019,6,BOLINAS,0.3843502217063717
2019,6,BROOKINGS,0.12457990917516337
2019,6,CATALINA ISLAND,0.2486498382607293
2019,6,CHARLESTON (COOS BAY),0.22140828096904816
2019,6,CHINOOK,0.316464062773017
2019,6,CRESCENT CITY,0.1716231343569234
2019,6,DANA POINT,0.2909639562360751
2019,6,DILLON BEACH,0.3531368473470211
2019,6,EMERYVILLE,0.41435068958887344
2019,6,EUREKA,0.2615610223947739
2019,6,FIELDS LANDING,0.2638002759455676
2019,6,FORT BRAGG,0.23820152075566126
2019,6,GARIBALDI (TILLAMOOK),0.32784485724961593
2019,6,GAVIOTA,0.30269929909773463
2019,6,GOLETA,0.2897618457415507
2019,6,GUADALUPE,0.390475560112517
2019,6,HUMBOLDT,0.24144234858086389
2019,6,HUNTINGTON BEACH,0.28312786188052624
2019,6,ILWACO,0.31604587504995013
2019,6,LACONNER,NA
2019,6,LONG BEACH,0.27310973525579485
2019,6,LOS ANGELES,0.27053483087155555
2019,6,MARCONI,0.3636289900218447
2019,6,MILL CREEK,NA
2019,6,MISSION BAY,0.28191839321996226
2019,6,MONTEREY,0.37895345340717085
2019,6,MORRO BAY,0.37600589945084517
2019,6,MOSS LANDING,0.41025945754278276
2019,6,"NASELLE",0.31167105412672436
2019,6,"NATIONAL CITY",0.2703984035551548
2019,6,NEAH BAY,0.3169968137310611
2019,6,NEWPORT,0.31251011774998416
2019,6,NEWPORT BEACH,0.2924067937752657
2019,6,OCEANSIDE,0.2984304803734024
2019,6,OXNARD,0.29797644971301723
2019,6,PINOLE,0.4164840516041626
2019,6,PLAYA DEL REY,0.27310973525579485
2019,6,POINT ARENA,0.27135242694259987
2019,6,POINT LOMA,0.2765251706900268
2019,6,PORT HUENEME,0.2979533303486205
2019,6,PORT ORFORD,0.14333144873718096
2019,6,PRINCETON / HALF MOON BAY,0.3952750095054976
2019,6,REDONDO BEACH,0.27276497479705586
2019,6,RICHMOND,0.4100565050625139
2019,6,SAN DIEGO,0.2679850599024354
2019,6,SAN FRANCISCO,0.4040005694143474
2019,6,SAN PEDRO,0.27158444027105966
2019,6,SAN SIMEON,0.3378112924529151
2019,6,SANTA BARBARA,0.29530286999475774
2019,6,SANTA CRUZ,0.40916499120089433
2019,6,SANTA MONICA,0.2768974870206818
2019,6,SAUSALITO,0.3772511750376887
2019,6,SEAL BEACH,0.2841891494350157
2019,6,SHELTER COVE,0.1960248819252626
2019,6,SOUTH SAN FRANCISCO,0.3993963289846722
2019,6,TACOMA,NA
2019,6,TERMINAL ISLAND,0.27443165078587917
2019,6,THE DALLES,NA
2019,6,TRINIDAD,0.2691496732076472
2019,6,VALLEJO,0.4134803234111695
2019,6,VENTURA,0.2979539775996343
2019,6,WESTPORT,0.31301654846562693
2019,6,WHIDBY ISLAND,NA
2019,6,WILLOW CREEK,0.18480805171377682
2019,6,WILMINGTON,0.27310973525579485
2019,6,WINCHESTER BAY,0.239739418112052
2019,7,ABERDEEN,0.33351253221903626
2019,7,ALAMEDA,0.37441134449386376
2019,7,ANACORTES,NA
2019,7,ASTORIA,0.36750205346751635
2019,7,AVALON,0.26120153042548794
2019,7,AVILA,0.3465497504454759
2019,7,BELLINGHAM BAY,NA
2019,7,BERKELEY,0.3619934793471569
2019,7,BIG CREEK,NA
2019,7,BLAINE,NA
2019,7,BODEGA BAY,0.2260537843334098
2019,7,BOLINAS,0.3246843217436759
2019,7,BROOKINGS,0.28584560954029586
2019,7,CATALINA ISLAND,0.2606963126608509
2019,7,CHARLESTON (COOS BAY),0.3982844102952084
2019,7,CHINOOK,0.3500919760700071
2019,7,CRESCENT CITY,0.3084484494381374
2019,7,DANA POINT,0.2875039712029045
2019,7,DILLON BEACH,0.23652737048124114
2019,7,EMERYVILLE,0.3675707915804506
2019,7,EUREKA,0.3442757524576938
2019,7,FIELDS LANDING,0.346514496466342
2019,7,FORT BRAGG,0.28056875705893786
2019,7,GARIBALDI (TILLAMOOK),0.3646780002421589
2019,7,GAVIOTA,0.31679083751957554
2019,7,GOLETA,0.2926770940523453
2019,7,GUADALUPE,0.3540562910753717
2019,7,HUMBOLDT,0.36003550936814804
2019,7,HUNTINGTON BEACH,0.27021165918056084
2019,7,ILWACO,0.3429381262912148
2019,7,LACONNER,NA
2019,7,LONG BEACH,0.2622056804631712
2019,7,LOS ANGELES,0.26040209466291053
2019,7,MARCONI,0.25788149217684425
2019,7,MILL CREEK,NA
2019,7,MISSION BAY,0.2758060892699751
2019,7,MONTEREY,0.3465732946005256
2019,7,MORRO BAY,0.33952086282172994
2019,7,MOSS LANDING,0.3678041480790635
2019,7,"NASELLE",0.3591644653948464
2019,7,"NATIONAL CITY",0.2914220318198204
2019,7,NEAH BAY,0.31317808883645204
2019,7,NEWPORT,0.40507523028234366
2019,7,NEWPORT BEACH,0.2731206892643295
2019,7,OCEANSIDE,0.2977225674196116
2019,7,OXNARD,0.30047254191345363
2019,7,PINOLE,0.3429247556237881
2019,7,PLAYA DEL REY,0.2622056804631712
2019,7,POINT ARENA,0.276191558218646
2019,7,POINT LOMA,0.26814678787265195
2019,7,PORT HUENEME,0.30355921134485286
2019,7,PORT ORFORD,0.3399333574209587
2019,7,PRINCETON / HALF MOON BAY,0.37243142647400035
2019,7,REDONDO BEACH,0.26438025752520233
2019,7,RICHMOND,0.34832328935838086
2019,7,SAN DIEGO,0.24994656151376027
2019,7,SAN FRANCISCO,0.3718794591913712
2019,7,SAN PEDRO,0.26186183273067304
2019,7,SAN SIMEON,0.3200391359962008
2019,7,SANTA BARBARA,0.28634366012366813
2019,7,SANTA CRUZ,0.38413247973039827
2019,7,SANTA MONICA,0.27144834024405334
2019,7,SAUSALITO,0.28177658332558514
2019,7,SEAL BEACH,0.2669335437042516
2019,7,SHELTER COVE,0.253969291893266
2019,7,SOUTH SAN FRANCISCO,0.36954057616596875
2019,7,TACOMA,NA
2019,7,TERMINAL ISLAND,0.26352199884722044
2019,7,THE DALLES,NA
2019,7,TRINIDAD,0.36168131852871804
2019,7,VALLEJO,0.324864391941354
2019,7,VENTURA,0.29372573554945386
2019,7,WESTPORT,0.32512599833254185
2019,7,WHIDBY ISLAND,NA
2019,7,WILLOW CREEK,0.3810850232038447
2019,7,WILMINGTON,0.2622056804631712
2019,7,WINCHESTER BAY,0.40113289412711894
2019,8,ABERDEEN,0.3459382941909865
2019,8,ALAMEDA,0.42331658899784086
2019,8,ANACORTES,NA
2019,8,ASTORIA,0.3733073663752095
2019,8,AVALON,0.40399058245448555
2019,8,AVILA,0.3729557285058326
2019,8,BELLINGHAM BAY,NA
2019,8,BERKELEY,0.4189712614441911
2019,8,BIG CREEK,NA
2019,8,BLAINE,NA
2019,8,BODEGA BAY,0.3180812864601612
2019,8,BOLINAS,0.39944156679063064
2019,8,BROOKINGS,0.3554928209675455
2019,8,CATALINA ISLAND,0.40381700605254384
2019,8,CHARLESTON (COOS BAY),0.3950865883475695
2019,8,CHINOOK,0.3630997552346158
2019,8,CRESCENT CITY,0.38366287148424555
2019,8,DANA POINT,0.392903897128044
2019,8,DILLON BEACH,0.33507422173023227
2019,8,EMERYVILLE,0.4199310468854728
2019,8,EUREKA,0.3590831017970633
2019,8,FIELDS LANDING,0.35581894630664274
2019,8,FORT BRAGG,0.3019058245691386
2019,8,GARIBALDI (TILLAMOOK),0.3429210666153166
2019,8,GAVIOTA,0.33921859385603564
2019,8,GOLETA,0.3180939819682297
2019,8,GUADALUPE,0.36902490872745364
2019,8,HUMBOLDT,0.3792849973634337
2019,8,HUNTINGTON BEACH,0.378710753779833
2019,8,ILWACO,0.3570350989209654
2019,8,LACONNER,NA
2019,8,LONG BEACH,0.3732947697242101
2019,8,LOS ANGELES,0.35976266206966506
2019,8,MARCONI,0.3578044123252233
2019,8,MILL CREEK,NA
2019,8,MISSION BAY,0.3847299540945978
2019,8,MONTEREY,0.39843039012443254
2019,8,MORRO BAY,0.3730890150078469
2019,8,MOSS LANDING,0.4060661970007987
2019,8,"NASELLE",0.369465100996254
2019,8,"NATIONAL CITY",0.40290765911340715
2019,8,NEAH BAY,0.38653642932573956
2019,8,NEWPORT,0.41538899890960207
2019,8,NEWPORT BEACH,0.3855116391129661
2019,8,OCEANSIDE,0.40051723512510456
2019,8,OXNARD,0.34912768831043123
2019,8,PINOLE,0.41646208627657455
2019,8,PLAYA DEL REY,0.3732947697242101
2019,8,POINT ARENA,0.3171159257527423
2019,8,POINT LOMA,0.3803561872620692
2019,8,PORT HUENEME,0.35360368231589767
2019,8,PORT ORFORD,0.367242826256847
2019,8,PRINCETON / HALF MOON BAY,0.39679245207482167
2019,8,REDONDO BEACH,0.3728062161022709
2019,8,RICHMOND,0.4199858138406718
2019,8,SAN DIEGO,0.3698734257521668
2019,8,SAN FRANCISCO,0.4250874001355398
2019,8,SAN PEDRO,0.3753889839343035
2019,8,SAN SIMEON,0.378299237432934
2019,8,SANTA BARBARA,0.30415353668910083
2019,8,SANTA CRUZ,0.4014849053219307
2019,8,SANTA MONICA,0.3671929464217216
2019,8,SAUSALITO,0.38315468225214216
2019,8,SEAL BEACH,0.37418767159831695
2019,8,SHELTER COVE,0.26287714872380785
2019,8,SOUTH SAN FRANCISCO,0.4137542491030489
2019,8,TACOMA,NA
2019,8,TERMINAL ISLAND,0.3762368435147165
2019,8,THE DALLES,NA
2019,8,TRINIDAD,0.39034602585232864
2019,8,VALLEJO,0.40778316954771676
2019,8,VENTURA,0.32933746994809904
2019,8,WESTPORT,0.3510518691020134
2019,8,WHIDBY ISLAND,NA
2019,8,WILLOW CREEK,0.3943723481286455
2019,8,WILMINGTON,0.3732947697242101
2019,8,WINCHESTER BAY,0.4009298519293467
2000,1,ABERDEEN,0.04079123090218736
2000,1,ALAMEDA,0.2492562962750319
2000,1,ANACORTES,NA
2000,1,ASTORIA,0.04797658227146306
2000,1,AVALON,0.32191815667410323
2000,1,AVILA,0.3291720919739481
2000,1,BELLINGHAM BAY,NA
2000,1,BERKELEY,0.2578773906063889
2000,1,BIG CREEK,NA
2000,1,BLAINE,NA
2000,1,BODEGA BAY,0.22742017737319392
2000,1,BOLINAS,0.24390515406568317
2000,1,BROOKINGS,0.15466924030354476
2000,1,CATALINA ISLAND,0.3234123580907913
2000,1,CHARLESTON (COOS BAY),0.116879051176845
2000,1,CHINOOK,0.05084120300054227
2000,1,CRESCENT CITY,0.16189189687422756
2000,1,DANA POINT,0.31658701357378555
